freq,W1,W2,W3,W4,W5,W6,W7,W8,L1,L2,L3,L4,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
2.6,3.3,3.7,4.7,4.4,1.0,1.3,3.9,4.5,10.3,82.4,19.6,71.2,-0.504,0.587,-0.128,-0.368,-0.079,-0.102,-0.231,-0.408
2.6,2.0,4.1,4.1,2.3,4.3,4.5,2.2,4.2,46.1,61.4,47.0,85.3,-0.521,0.512,0.326,0.219,0.138,0.281,0.224,0.383
2.6,3.0,4.2,2.3,5.0,3.7,3.6,1.1,1.9,43.8,81.0,82.2,76.7,0.227,0.42,0.623,-0.259,-0.067,0.184,-0.362,0.271
2.6,4.3,1.4,2.6,4.0,2.3,4.3,1.1,3.3,56.8,30.2,43.1,57.6,-0.432,0.103,-0.51,-0.275,0.192,-0.005,0.596,0.235
2.6,2.6,1.9,4.1,2.0,4.7,1.8,1.4,5.0,4.2,11.4,23.7,22.2,-0.006,0.485,-0.121,-0.088,-0.63,0.129,0.418,-0.381
2.6,2.8,2.6,2.2,3.7,3.7,1.6,2.2,3.7,87.6,31.8,49.3,82.9,-0.47,0.348,-0.448,-0.027,-0.2,-0.323,-0.255,-0.476
2.6,4.6,1.9,2.3,1.6,4.4,4.7,4.5,4.6,93.0,9.7,10.4,41.7,-0.245,-0.439,-0.041,-0.63,0.001,0.143,-0.061,-0.544
2.6,3.8,1.9,1.3,1.6,1.7,2.3,2.5,2.5,6.3,75.0,33.7,98.9,-0.25,0.259,0.574,-0.28,-0.585,0.17,0.003,-0.259
2.6,2.2,4.2,3.6,2.3,1.4,4.4,1.9,1.7,22.6,84.5,31.8,34.0,-0.446,0.401,-0.374,-0.44,0.16,0.403,-0.217,-0.236
2.6,3.3,2.3,2.3,4.5,3.9,3.4,1.4,4.4,16.5,12.8,10.6,45.1,-0.3,-0.013,-0.145,-0.795,0.13,0.039,-0.16,-0.451
2.6,1.6,1.7,1.0,2.8,3.7,3.7,3.8,4.0,81.7,68.1,46.8,25.6,0.079,0.142,0.067,0.005,-0.693,0.425,0.005,-0.453
2.6,2.4,1.2,3.6,2.0,4.1,3.2,1.0,3.4,31.2,4.6,91.5,82.0,-0.165,0.172,0.069,-0.407,-0.56,0.332,-0.539,0.186
2.6,4.8,1.2,4.4,1.1,2.6,4.7,2.4,2.7,10.4,26.4,79.8,42.1,-0.65,-0.365,-0.049,-0.318,0.047,0.101,-0.212,-0.507
2.6,1.1,2.4,2.9,1.4,1.2,1.8,2.3,2.7,15.1,58.0,97.6,66.3,-0.137,0.164,0.191,0.258,0.122,-0.693,-0.353,-0.454
2.6,2.8,3.8,2.5,4.0,4.4,1.9,4.8,2.6,31.8,20.1,13.3,47.9,-0.449,0.437,-0.523,-0.196,-0.157,-0.083,-0.489,-0.121
2.6,3.1,4.8,1.0,2.3,2.4,2.0,4.8,1.5,77.0,59.5,4.8,18.0,-0.568,-0.111,0.233,-0.08,0.251,-0.293,0.24,-0.612
2.6,1.1,2.2,2.7,4.7,1.8,3.8,3.4,1.0,97.4,40.2,65.7,95.3,0.006,0.318,-0.172,0.598,-0.462,0.408,-0.296,-0.117
2.6,2.3,3.3,2.9,4.4,3.1,3.1,1.9,4.1,25.2,65.1,79.6,71.2,-0.86,0.229,0.197,0.03,-0.069,-0.298,-0.022,-0.194
2.6,3.7,2.1,3.8,4.3,3.3,4.7,2.1,2.1,89.2,52.0,64.7,64.9,-0.106,0.557,0.444,0.328,-0.051,-0.15,-0.395,-0.397
2.6,1.5,4.7,4.9,4.6,2.2,1.7,2.0,4.3,5.6,28.1,59.9,80.3,-0.417,0.606,-0.231,0.063,-0.286,-0.356,-0.108,-0.415
2.6,1.1,1.4,4.0,3.7,5.0,1.1,1.2,4.5,56.1,7.5,47.7,16.3,0.331,0.523,0.143,-0.351,0.57,-0.105,0.319,0.12
2.6,2.3,1.4,1.7,1.9,4.8,3.1,3.4,3.4,24.9,55.0,89.4,52.1,-0.041,-0.617,0.148,0.1,0.35,-0.591,-0.276,-0.022
2.6,1.0,2.8,1.8,3.4,3.1,2.1,4.5,3.6,68.6,86.3,53.0,93.2,-0.088,-0.194,-0.074,-0.309,0.264,-0.689,0.459,-0.17
2.6,1.9,3.6,2.5,1.8,2.8,3.8,2.9,3.4,17.9,68.1,36.5,83.9,-0.238,0.213,0.59,-0.218,-0.601,0.19,-0.278,0.059
2.6,2.7,2.8,4.7,1.2,3.6,2.5,4.1,4.1,84.2,74.0,16.0,75.0,-0.546,0.547,0.069,-0.278,-0.25,-0.364,-0.2,-0.26
2.6,4.0,1.5,2.6,2.9,3.0,2.3,3.4,4.3,62.1,77.4,80.4,56.1,-0.227,0.508,0.364,-0.24,-0.093,-0.329,0.574,0.086
2.6,3.8,2.4,1.9,1.8,1.1,2.0,1.7,4.9,37.8,14.8,9.6,52.4,-0.293,0.332,-0.327,-0.449,-0.308,-0.28,-0.504,0.235
2.6,4.1,4.0,2.7,4.3,4.5,3.4,4.0,4.4,15.6,94.9,57.3,98.2,-0.008,0.367,-0.676,-0.31,0.037,-0.003,-0.482,-0.207
2.6,3.2,1.0,4.2,4.1,3.7,2.0,1.5,3.8,5.9,68.6,83.3,9.3,-0.614,0.14,0.148,0.277,-0.115,-0.265,-0.089,-0.627
2.6,4.3,4.2,1.5,4.4,1.3,4.9,1.0,4.6,18.2,80.7,70.0,99.5,-0.5,0.288,0.076,-0.572,0.286,-0.128,-0.383,-0.253
2.6,4.7,4.4,3.7,4.5,1.6,5.0,4.7,3.0,62.2,89.9,84.8,84.5,-0.522,0.287,-0.35,-0.29,-0.208,-0.097,0.516,0.306
2.6,1.6,4.1,1.6,4.0,2.9,3.1,3.1,2.2,75.8,85.5,70.6,34.1,-0.468,0.715,-0.363,-0.133,-0.235,-0.039,0.187,-0.025
2.6,1.6,3.1,2.0,4.0,1.3,1.7,3.2,2.5,43.3,63.3,45.8,54.4,-0.144,0.395,0.511,0.002,-0.504,0.095,-0.139,0.51
2.6,3.1,2.3,4.3,2.8,3.1,1.1,1.4,1.6,18.9,19.8,67.3,90.3,-0.261,0.388,-0.576,-0.199,-0.233,0.046,-0.443,-0.377
2.6,2.3,3.6,1.8,2.4,3.2,2.7,4.6,2.6,53.4,87.1,79.6,36.2,-0.145,0.403,-0.26,-0.44,-0.364,-0.385,0.317,0.384
2.6,1.5,2.8,2.8,4.3,1.0,2.3,1.7,2.6,84.7,34.9,79.5,32.6,-0.382,0.347,-0.324,0.37,-0.179,0.611,0.104,-0.207
2.6,3.7,3.2,2.8,1.2,3.3,1.5,3.4,4.3,9.5,69.8,50.5,87.7,-0.269,-0.084,0.607,-0.445,-0.178,0.436,0.052,-0.313
2.6,4.2,4.8,3.5,4.4,1.5,1.3,1.2,1.9,92.4,47.4,9.9,79.6,-0.617,-0.037,0.115,0.659,-0.122,0.046,-0.22,-0.287
2.6,1.5,4.2,1.9,2.2,1.1,3.4,2.9,4.9,78.1,4.4,33.0,89.9,-0.174,0.608,0.239,-0.357,-0.378,0.304,0.373,-0.154
2.6,3.6,1.4,1.9,4.3,3.1,1.4,1.8,3.3,94.4,35.8,23.6,13.8,-0.601,-0.149,-0.297,0.505,0.131,0.378,-0.047,-0.3
2.6,3.5,3.4,3.3,1.5,2.0,1.2,4.8,1.1,85.7,9.6,32.7,22.0,-0.183,-0.023,0.053,-0.33,-0.133,0.502,-0.073,-0.744
2.6,2.9,1.9,2.1,1.9,2.8,2.6,3.7,1.7,42.0,76.9,76.2,49.6,-0.54,0.331,0.03,-0.408,0.051,-0.444,-0.084,0.448
2.6,4.1,2.5,2.9,3.4,2.9,3.3,2.5,5.0,35.4,27.5,25.6,67.3,-0.68,-0.113,-0.106,0.232,-0.195,0.263,-0.2,0.545
2.6,4.9,3.6,1.4,1.8,1.3,1.4,2.0,2.9,21.6,96.5,22.8,85.0,-0.098,-0.325,-0.692,0.059,-0.327,0.495,-0.034,-0.092
2.6,3.1,1.1,4.3,4.0,1.9,4.5,4.0,2.3,32.3,23.8,22.5,39.0,-0.416,0.359,-0.555,0.025,0.247,-0.185,-0.528,0.011
2.6,3.9,3.2,1.3,4.6,4.2,3.3,4.0,1.5,40.0,21.6,64.9,22.8,-0.338,-0.069,-0.033,-0.025,0.283,-0.411,-0.319,0.711
2.6,3.8,4.1,4.4,1.4,1.7,3.0,3.7,2.8,41.0,41.9,92.3,96.0,-0.275,0.481,-0.008,0.288,0.627,0.118,-0.331,0.262
2.6,2.3,4.3,1.6,4.5,2.3,2.9,5.0,3.6,73.0,15.9,13.9,91.8,-0.249,0.391,-0.42,-0.182,-0.418,-0.024,0.615,-0.031
2.6,2.3,4.4,4.3,3.0,2.3,1.7,2.0,1.0,14.4,38.7,29.7,80.6,-0.611,0.307,0.185,0.498,0.123,-0.073,-0.059,-0.457
2.6,2.5,4.1,2.6,2.6,3.0,2.5,4.2,1.5,6.7,96.9,75.9,35.5,0.482,-0.598,-0.054,-0.285,-0.185,-0.036,0.265,-0.082
2.6,5.0,1.3,4.0,1.1,4.7,1.5,1.3,4.1,62.8,20.6,80.7,72.9,-0.794,-0.103,0.059,-0.434,0.249,-0.028,0.272,-0.007
2.6,1.8,1.4,1.5,1.1,1.4,1.8,2.8,2.0,27.3,56.5,46.6,67.7,-0.13,0.05,0.451,0.347,-0.4,-0.209,-0.653,-0.084
2.6,3.2,3.3,3.5,4.7,3.9,1.3,1.6,1.7,32.8,10.7,62.9,56.9,-0.658,0.153,-0.211,-0.449,-0.246,-0.343,-0.241,0.217
2.6,2.7,2.9,4.9,3.5,2.8,3.5,1.7,4.6,60.7,82.8,42.5,23.4,0.324,0.271,0.172,-0.196,0.562,-0.107,0.604,0.041
2.6,1.4,1.1,2.4,3.5,4.3,2.6,2.8,3.2,37.9,94.4,23.1,41.1,-0.251,0.602,-0.519,-0.014,0.09,-0.318,-0.387,0.163
2.6,3.9,3.2,2.7,4.3,4.3,3.6,3.8,3.3,17.1,28.5,24.9,72.7,-0.298,-0.513,-0.52,0.542,-0.01,0.204,0.031,0.111
2.6,1.6,2.5,1.8,4.0,4.3,3.4,3.2,3.6,13.1,95.2,62.7,57.7,0.064,-0.125,-0.287,-0.277,0.161,-0.67,0.058,-0.551
2.6,1.5,4.3,5.0,2.0,4.2,3.8,4.9,3.6,26.8,65.6,16.2,90.5,-0.104,0.528,0.584,-0.141,-0.084,-0.047,-0.541,0.169
2.6,2.0,1.7,4.9,2.9,2.2,3.4,4.1,3.3,44.9,89.4,78.8,79.6,0.144,0.076,0.362,-0.08,0.172,0.164,-0.406,0.742
2.6,4.5,1.8,1.6,4.0,2.9,1.9,1.2,2.0,70.7,45.7,84.4,30.6,-0.544,-0.421,-0.112,0.422,-0.272,-0.277,0.323,-0.159
2.6,4.9,3.6,4.8,3.6,4.8,4.8,3.3,2.7,77.8,60.4,97.9,22.8,-0.48,0.445,0.513,0.171,-0.393,-0.049,0.112,-0.299
2.6,1.4,2.5,4.8,2.3,2.2,2.2,2.7,4.8,41.3,55.4,85.8,87.4,-0.087,0.521,0.499,0.161,0.359,0.142,-0.345,0.396
2.6,3.5,4.1,1.1,2.8,3.6,2.9,4.5,3.3,31.1,57.7,97.9,41.9,-0.61,-0.462,0.268,-0.293,0.05,-0.457,-0.022,-0.052
2.6,3.5,4.2,3.2,3.5,3.5,2.4,1.6,1.0,67.8,18.5,72.5,62.6,-0.077,-0.282,-0.467,0.225,-0.167,-0.107,0.548,-0.491
2.6,1.2,2.8,4.7,2.8,3.0,1.1,1.4,1.6,62.3,88.7,79.8,6.9,-0.475,0.367,-0.089,-0.513,0.026,-0.353,0.466,0.008
2.6,1.1,4.7,4.8,2.4,1.5,5.0,3.9,1.4,95.1,40.0,23.3,26.6,-0.183,0.723,-0.03,0.278,0.309,0.031,-0.493,-0.114
2.6,1.4,4.9,4.8,3.7,3.3,3.5,1.1,1.9,10.6,71.0,97.8,96.2,-0.099,0.607,0.44,-0.208,-0.455,0.16,-0.068,-0.36
2.6,3.5,2.2,2.3,1.3,3.3,2.9,5.0,4.0,74.6,8.1,60.1,83.9,-0.313,0.127,0.173,-0.452,0.092,-0.501,0.413,-0.438
2.6,2.3,4.8,1.1,4.6,4.5,2.4,4.1,3.6,10.5,47.1,51.7,59.0,-0.408,0.397,0.13,0.58,-0.195,-0.138,-0.2,-0.459
2.6,3.9,4.0,4.0,4.6,2.6,3.0,2.8,3.8,5.5,36.9,8.1,88.8,-0.36,0.144,-0.366,0.473,-0.096,0.198,0.269,-0.598
2.6,2.4,4.1,2.3,2.4,4.0,2.0,3.5,4.9,37.2,82.5,28.5,67.1,-0.146,0.244,-0.182,-0.065,-0.384,0.316,-0.602,0.476
2.6,2.8,1.9,3.8,1.1,2.5,1.4,2.9,1.7,23.1,33.2,60.3,28.2,-0.057,0.054,-0.686,0.52,-0.054,0.174,-0.409,0.168
2.6,3.0,3.5,3.3,2.1,2.1,3.9,4.0,3.5,11.1,85.5,82.6,39.8,0.072,-0.226,0.12,-0.621,-0.174,0.095,0.311,-0.593
2.6,2.6,2.1,4.8,3.7,4.8,4.9,2.3,2.5,45.6,14.1,23.6,40.1,-0.069,0.722,-0.395,-0.099,-0.27,-0.378,-0.068,0.262
2.6,5.0,2.4,4.0,1.1,2.7,4.7,1.2,3.3,62.8,4.9,67.5,81.5,-0.248,0.035,-0.135,-0.547,0.66,-0.343,0.181,-0.038
2.6,4.2,3.8,3.9,3.0,2.0,1.1,1.3,1.2,12.4,54.6,73.3,46.9,-0.47,0.307,0.373,0.281,0.292,0.284,-0.212,-0.494
2.6,2.2,1.7,1.2,2.4,3.4,3.6,3.7,3.5,92.8,85.9,57.7,38.7,0.205,0.628,-0.124,-0.457,0.438,0.132,-0.286,-0.066
2.6,1.9,5.0,1.6,3.3,1.1,3.5,1.5,2.8,51.7,20.0,49.5,31.5,-0.385,0.223,-0.483,-0.477,0.202,-0.498,-0.082,0.171
2.6,3.1,2.9,4.7,1.7,2.6,2.0,4.0,2.3,8.1,74.0,73.9,11.1,-0.597,0.344,-0.004,-0.398,0.006,-0.363,-0.057,-0.466
2.6,3.9,2.7,1.2,3.0,1.5,1.3,1.3,4.7,94.1,53.3,32.7,43.2,0.622,-0.088,0.417,0.24,0.332,-0.398,0.18,0.02
2.6,3.2,3.2,1.6,1.7,4.8,4.9,1.8,4.2,66.5,86.9,20.5,41.5,-0.115,0.06,-0.438,-0.649,-0.47,0.185,0.213,-0.181
2.6,1.1,3.3,4.9,4.3,1.0,1.8,1.4,2.0,19.6,11.4,99.4,65.5,-0.142,0.678,-0.194,-0.385,-0.228,-0.06,-0.477,-0.205
2.6,2.8,2.4,3.9,3.5,4.7,4.6,2.0,1.5,62.7,53.1,40.9,82.9,-0.67,0.069,0.181,0.455,0.004,-0.374,0.356,0.12
2.6,1.3,2.7,1.3,3.1,3.7,2.4,4.2,3.4,24.3,37.8,61.7,53.4,-0.496,0.511,-0.008,0.41,-0.281,-0.094,-0.24,-0.401
2.6,2.2,3.4,4.3,3.8,2.5,4.4,1.4,2.4,41.5,50.9,66.3,88.4,-0.437,0.465,0.315,0.414,0.191,0.291,-0.098,0.421
2.6,3.8,2.8,3.5,3.7,3.4,3.8,4.6,4.0,61.0,9.5,68.7,53.0,-0.029,0.49,-0.359,-0.221,-0.105,-0.12,0.637,0.356
2.6,3.1,4.9,2.4,2.5,3.0,3.7,4.9,4.9,54.0,57.4,58.2,43.0,0.013,-0.328,0.635,-0.056,-0.262,0.571,-0.175,0.081
2.6,1.1,1.1,2.8,1.4,3.3,3.2,2.7,2.8,84.0,61.1,87.3,52.7,0.184,0.4,0.379,-0.074,0.572,0.083,0.093,-0.528
2.6,4.5,4.6,1.8,3.3,4.8,2.5,2.1,4.2,92.9,36.1,35.7,67.7,-0.608,0.067,-0.231,0.441,0.214,-0.403,0.264,-0.282
2.6,2.4,2.6,2.4,1.1,1.3,1.1,2.1,1.3,27.9,99.6,13.6,15.5,-0.326,-0.029,-0.358,0.029,-0.351,0.569,-0.508,0.192
2.6,2.4,4.0,5.0,2.6,3.5,4.5,1.6,1.3,16.3,58.7,92.6,30.3,-0.266,0.614,0.561,0.246,0.102,0.174,-0.297,-0.18
2.6,4.6,2.6,3.0,1.4,3.5,3.3,1.7,3.3,83.2,97.0,30.6,24.1,-0.347,-0.188,-0.163,-0.084,-0.113,0.519,-0.137,-0.691
2.6,1.5,1.9,3.4,3.5,4.9,2.9,1.1,4.3,15.4,89.5,92.4,49.4,-0.158,0.381,-0.248,-0.706,0.247,-0.037,-0.224,-0.367
2.6,1.2,3.1,4.4,3.0,1.6,2.3,4.1,3.6,59.6,99.6,93.9,69.4,-0.464,0.493,-0.369,-0.101,0.402,0.312,0.309,0.11
2.6,3.5,3.2,1.1,1.7,3.5,4.2,2.6,3.4,71.4,91.5,35.3,6.2,-0.21,0.114,-0.551,-0.029,0.468,0.04,0.592,0.177
2.6,4.8,3.8,1.7,4.1,4.1,3.4,4.3,2.9,21.4,95.6,57.6,5.3,-0.439,0.088,-0.582,-0.245,-0.203,-0.226,-0.348,-0.409
2.6,1.3,1.5,2.1,3.7,3.2,1.4,2.3,4.3,5.6,34.7,80.3,36.8,-0.445,0.335,-0.382,0.225,-0.027,0.45,0.11,-0.506
2.6,4.6,1.6,4.1,3.8,1.7,3.6,1.1,4.3,42.3,52.9,78.4,38.9,0.187,0.237,-0.236,-0.341,0.057,-0.449,-0.415,0.535
2.6,4.7,1.2,2.7,2.7,4.5,4.3,4.7,3.9,53.7,40.7,65.1,74.1,-0.426,0.151,0.093,0.642,-0.058,0.374,-0.04,0.449
2.6,2.0,2.7,4.8,3.9,3.1,4.1,4.7,2.2,27.1,80.1,7.8,42.2,-0.555,0.325,-0.152,-0.495,-0.012,-0.403,-0.354,-0.119
2.6,3.8,4.1,2.6,1.4,4.2,4.2,3.4,2.6,50.0,96.3,37.8,85.4,-0.065,0.253,-0.565,-0.134,0.62,0.179,0.299,0.228
2.6,1.1,4.2,2.7,5.0,3.7,3.5,3.0,3.2,42.0,39.2,41.2,32.8,-0.325,0.586,-0.093,0.394,0.011,-0.424,-0.026,0.443
2.6,1.1,2.2,3.2,3.6,2.0,4.4,2.4,2.6,26.4,19.5,66.1,51.3,-0.397,0.277,-0.226,-0.247,-0.195,-0.556,-0.536,-0.06
2.6,2.4,3.9,2.2,1.2,2.7,4.7,3.6,1.9,42.7,5.2,48.6,60.7,-0.364,0.153,0.121,-0.561,-0.039,0.101,-0.037,0.696
2.6,1.3,1.3,3.2,2.0,2.9,2.0,3.8,3.3,73.8,42.7,88.8,24.3,-0.355,0.146,-0.142,0.529,-0.212,-0.244,0.307,-0.563
2.6,1.3,4.2,4.1,4.0,2.0,4.1,2.5,4.8,69.7,42.0,71.0,21.5,-0.128,0.605,0.003,0.441,-0.166,0.363,0.468,-0.161
2.6,3.9,3.7,4.7,1.4,1.1,1.9,4.8,4.6,67.8,75.7,69.1,8.6,-0.392,0.266,0.234,-0.462,0.184,-0.473,0.453,-0.161
2.6,3.5,1.2,4.9,2.7,1.9,4.6,4.6,2.2,27.9,30.9,7.7,32.3,-0.922,0.204,-0.137,-0.14,0.115,0.195,-0.03,0.039
2.6,3.3,2.4,3.3,4.8,4.3,1.1,2.5,3.6,36.8,95.1,23.1,65.7,-0.387,0.068,0.018,0.137,-0.373,0.424,-0.441,0.536
2.6,4.5,1.9,3.8,4.7,2.9,4.3,1.0,2.6,31.5,67.4,36.1,25.8,-0.771,-0.215,0.051,-0.212,0.01,0.005,-0.168,0.512
2.6,3.7,4.9,3.9,4.6,3.5,2.7,2.3,2.8,69.9,6.5,55.2,36.2,-0.746,0.285,-0.155,-0.485,-0.093,0.202,0.142,-0.148
2.6,4.9,2.9,1.7,3.7,1.8,2.3,1.6,1.8,65.2,20.9,29.2,67.2,-0.486,-0.086,-0.523,-0.206,0.359,0.392,0.342,0.163
2.6,1.7,1.7,2.3,2.1,1.8,4.6,2.8,3.4,57.3,60.7,31.4,94.9,-0.341,-0.011,0.219,0.213,-0.17,-0.437,0.519,0.522
2.6,2.1,1.9,2.0,4.6,1.1,1.1,2.2,3.0,40.9,64.8,59.1,94.0,-0.488,0.279,0.295,0.175,0.246,0.328,-0.07,0.611
2.6,4.9,1.3,2.7,1.3,1.0,4.6,1.1,4.1,27.2,54.0,89.2,54.2,-0.274,-0.11,0.023,0.213,0.312,-0.471,-0.725,0.029
2.6,2.6,1.4,1.5,3.6,2.4,1.7,4.0,3.7,62.4,30.2,51.6,80.8,-0.462,-0.426,-0.433,0.369,0.177,-0.442,0.153,-0.058
2.6,2.1,3.8,4.7,2.6,2.0,4.5,1.4,4.5,25.7,73.1,20.5,29.1,-0.346,0.146,0.401,-0.639,0.142,0.179,-0.409,0.225
2.6,2.6,3.6,1.4,4.0,2.0,3.1,3.1,4.4,29.3,93.8,45.2,24.3,-0.259,0.121,-0.495,-0.277,0.451,-0.002,-0.607,-0.059
2.6,2.2,3.8,2.6,2.5,1.9,3.9,3.7,2.0,35.4,81.1,38.9,15.6,-0.477,0.431,-0.185,-0.404,0.18,0.477,-0.294,0.167
2.6,2.8,4.8,4.0,4.8,1.0,3.1,3.6,2.9,88.9,58.8,58.1,77.6,0.188,0.276,0.767,0.033,-0.431,0.063,-0.164,-0.064
2.6,2.0,3.0,4.7,4.1,2.1,1.9,4.8,3.5,9.4,18.6,40.6,25.6,-0.482,0.499,-0.105,-0.269,0.098,0.178,-0.32,-0.533
2.6,1.7,3.7,1.5,2.0,4.9,3.1,4.2,3.6,86.0,83.6,33.0,65.0,-0.112,0.898,-0.111,-0.196,-0.054,0.067,-0.278,-0.105
2.6,2.2,4.5,5.0,3.9,3.1,1.3,2.3,4.0,29.2,91.1,39.7,6.7,-0.586,0.515,-0.241,-0.387,0.18,0.222,-0.297,0.015
2.6,3.9,2.4,5.0,4.2,3.1,3.6,2.8,2.6,12.4,85.1,28.4,82.0,0.246,0.216,-0.156,0.026,-0.683,0.151,0.24,-0.514
2.6,4.3,4.1,1.4,3.9,3.3,5.0,4.2,3.7,81.1,88.8,50.5,81.2,-0.352,-0.021,-0.081,-0.559,0.145,-0.311,0.238,-0.59
2.6,1.5,4.4,3.8,3.9,2.3,1.5,4.1,3.6,79.4,48.4,22.5,72.4,-0.229,0.363,0.025,0.426,0.065,-0.526,0.167,-0.55
2.6,2.3,2.1,3.5,4.7,2.1,2.9,3.3,2.6,83.4,39.3,79.4,85.2,-0.032,0.35,-0.383,0.394,-0.197,0.263,0.428,-0.494
2.6,1.4,3.1,1.5,1.6,4.6,4.9,2.5,2.8,25.7,94.9,5.5,25.2,-0.6,-0.409,-0.29,-0.246,-0.223,0.471,0.065,0.099
2.6,3.5,2.5,2.5,3.8,3.5,2.8,1.4,3.1,10.7,47.5,32.4,22.8,-0.373,0.592,0.265,0.44,-0.058,-0.059,-0.172,-0.443
2.6,3.1,2.3,1.2,1.0,1.2,2.5,3.1,2.3,26.3,36.6,49.6,20.7,-0.333,0.377,-0.453,0.233,-0.173,-0.394,-0.535,-0.000415
2.6,2.5,2.9,1.7,1.7,2.0,1.0,3.1,2.6,52.4,23.2,24.3,91.4,-0.297,0.241,-0.502,-0.27,0.253,0.248,0.407,0.47
2.6,1.1,1.4,2.1,2.4,3.3,1.5,3.1,1.7,28.5,32.6,55.7,81.9,-0.293,0.507,-0.509,0.134,-0.246,-0.03,-0.537,-0.11
2.6,1.4,1.1,2.9,1.8,1.1,2.0,2.5,3.2,46.0,8.7,24.4,29.9,-0.304,0.568,-0.279,-0.426,0.164,-0.011,0.116,0.521
2.6,2.8,3.9,3.2,2.0,4.3,4.7,1.8,2.9,15.0,13.5,24.0,45.8,-0.432,0.369,-0.4,-0.56,0.132,0.18,-0.168,-0.346
2.6,3.4,4.4,1.8,1.4,2.0,1.4,2.7,4.9,41.3,40.7,90.0,88.8,-0.572,0.436,-0.1,0.353,0.335,0.393,-0.04,0.248
2.6,1.7,4.1,4.8,2.6,3.1,1.3,2.5,2.5,92.2,67.4,22.8,54.7,-0.554,0.396,0.15,-0.296,-0.267,-0.418,-0.284,-0.28
2.6,2.0,1.8,1.1,3.7,2.2,2.9,2.2,4.0,80.6,60.3,64.1,80.9,0.042,0.624,0.405,-0.019,-0.182,-0.375,0.379,-0.256
2.6,3.4,4.3,1.0,4.2,3.3,4.9,2.9,4.3,52.1,66.0,18.6,39.3,-0.328,0.192,0.62,0.033,-0.274,-0.388,0.278,0.385
2.6,2.5,3.3,4.8,4.1,3.7,3.4,1.5,2.9,58.9,10.1,62.2,89.5,-0.257,0.121,-0.202,-0.489,0.357,-0.634,0.241,0.159
2.6,2.1,1.2,4.7,2.4,2.2,4.8,4.2,2.6,85.6,26.4,47.3,86.3,-0.599,0.245,-0.203,-0.229,-0.039,-0.132,-0.32,-0.586
2.6,2.1,1.9,3.0,1.9,1.2,4.2,1.4,4.6,82.5,55.1,12.9,46.8,0.009,0.444,0.408,0.304,0.416,0.297,0.28,-0.421
2.6,2.3,4.2,3.9,2.5,3.0,3.8,2.4,2.7,17.9,29.6,43.0,65.7,-0.618,0.27,-0.309,0.2,0.002,-0.564,0.008,-0.268
2.6,2.4,2.0,2.7,3.2,4.2,3.1,4.4,4.8,66.9,94.6,5.5,98.5,-0.227,0.118,-0.538,-0.174,-0.433,-0.09,0.623,-0.035
2.6,4.9,2.8,3.7,2.1,1.6,4.0,4.2,1.3,83.7,17.0,30.1,83.5,-0.016,-0.402,-0.116,-0.009,-0.228,0.397,0.169,-0.728
2.6,3.0,4.5,3.9,2.2,2.1,3.7,1.8,5.0,67.2,25.9,80.1,80.5,-0.61,0.544,-0.315,-0.227,-0.02,-0.016,0.368,0.148
2.6,2.1,2.6,4.9,3.2,3.1,3.9,3.3,4.9,83.0,54.4,5.7,59.8,-0.161,0.465,0.261,-0.205,0.479,-0.128,0.008,-0.611
2.6,3.1,1.7,4.1,2.9,1.4,4.1,1.2,1.5,56.0,41.6,15.8,44.7,-0.394,0.058,-0.084,0.659,-0.271,0.203,0.282,0.432
2.6,4.4,4.6,2.9,1.5,1.6,5.0,2.8,1.3,37.3,54.5,79.9,30.0,-0.331,0.24,0.33,0.045,0.642,0.052,-0.431,0.318
2.6,3.4,4.7,3.2,3.0,3.3,4.2,2.3,2.8,15.5,34.8,12.2,42.4,-0.395,0.433,-0.385,0.174,0.311,0.378,-0.318,-0.358
2.6,3.4,3.2,2.7,3.1,1.5,2.5,3.3,2.0,18.9,53.4,97.6,45.1,0.114,-0.189,0.395,0.056,0.622,-0.503,-0.12,-0.302
2.6,1.8,3.4,2.5,4.7,4.2,1.7,4.1,1.0,55.3,13.0,67.9,9.1,0.376,-0.317,-0.111,-0.193,0.311,-0.621,-0.238,0.346
2.6,4.6,3.9,1.5,2.9,4.1,4.4,2.6,4.5,69.6,72.9,63.7,99.9,-0.696,-0.148,0.174,-0.609,0.063,-0.154,0.099,-0.171
2.6,1.9,1.7,3.1,1.6,3.7,3.5,2.2,1.5,12.2,20.0,85.2,18.9,0.247,0.274,-0.185,0.043,-0.749,0.114,-0.186,-0.446
2.6,4.8,3.7,1.6,2.4,1.4,4.0,2.1,3.6,29.5,4.2,35.1,47.3,-0.533,0.407,0.031,-0.285,-0.148,0.196,-0.475,-0.412
2.6,2.6,1.2,3.3,3.0,4.2,2.6,4.3,1.9,77.5,96.5,70.7,21.1,-0.368,0.465,-0.467,-0.141,-0.448,-0.112,0.194,-0.367
2.6,3.7,2.4,2.9,3.3,3.8,2.4,4.3,3.6,68.2,53.3,47.1,94.4,-0.312,0.196,0.501,0.236,-0.378,-0.14,0.608,0.012
2.6,3.6,2.7,1.8,4.4,3.1,1.3,1.7,1.1,93.1,84.4,44.1,74.7,0.461,-0.36,0.301,-0.631,0.088,-0.084,0.194,-0.155
