freq,WS1,WS2,W1,W2,LS1,LS2,L1,L2,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
2.2,3.9,4.6,2.5,2.7,15.8,12.8,38.2,15.2,-0.8699,0.0781,-0.1304,0.2323,0.1498,-0.1793,-0.0464,0.3104
2.2,2.8,1.9,3.7,2.9,2.0,8.7,19.2,27.6,-0.2599,-0.1755,-0.0334,-0.2476,-0.2788,0.684,-0.3665,-0.3807
2.2,1.5,4.0,2.1,2.5,6.1,5.0,34.1,17.0,-0.4186,-0.1026,-0.2265,-0.2411,0.0655,0.7057,-0.3928,-0.1802
2.2,2.8,3.3,4.4,3.7,8.8,17.9,20.3,34.5,-0.2143,-0.1825,-0.3503,0.136,0.3581,-0.0108,-0.7739,0.1407
2.2,4.2,1.4,1.7,2.2,15.4,10.4,8.0,16.7,-0.2974,0.5409,-0.1335,0.152,-0.3429,0.1611,-0.5064,-0.4056
2.2,4.1,2.5,1.8,3.5,20.0,22.0,33.2,30.6,-0.7968,0.5977,-0.0026,-0.0026,0.0004,0.0005,0.0175,0.0242
2.2,3.0,2.8,4.9,4.6,16.4,21.2,13.3,43.0,-0.7973,0.5677,-0.0231,-0.0292,-0.001,0.0017,0.015,0.0111
2.2,2.6,3.3,2.2,2.6,10.7,18.4,17.0,28.3,-0.0527,-0.0656,-0.2209,0.0755,0.2333,0.0567,-0.9206,-0.096
2.2,4.1,4.8,4.1,4.8,10.9,19.3,17.5,17.2,-0.3179,0.2965,-0.0605,-0.0041,0.0582,0.0677,-0.6157,-0.6354
2.2,1.2,2.7,3.5,4.0,8.0,18.3,13.7,5.2,-0.5305,0.582,0.1558,-0.4321,-0.3381,0.1281,-0.0861,0.1126
2.2,2.7,3.3,2.9,1.7,6.8,3.7,33.9,37.6,-0.5244,0.039,-0.4776,0.1132,0.5028,0.0406,-0.4444,0.1366
2.2,2.1,3.3,1.0,1.3,18.9,6.3,29.4,20.6,-0.8082,0.4945,-0.1591,0.1469,0.1865,0.0239,0.0142,0.0784
2.2,1.2,3.6,4.7,1.3,7.2,11.6,38.7,28.9,-0.41,-0.2699,-0.2755,0.0913,0.279,-0.0764,-0.5559,0.518
2.2,3.9,2.1,3.0,1.5,18.8,18.2,4.6,10.6,-0.8075,0.5011,0.0086,0.0378,-0.0047,0.0273,-0.1549,-0.2538
2.2,4.2,2.8,3.8,3.0,21.0,5.3,15.9,5.5,-0.9001,0.4247,0.0295,0.0056,0.0162,-0.0059,0.0064,0.0143
2.2,2.3,3.3,2.9,3.9,12.4,10.6,37.0,27.4,-0.5262,-0.0295,-0.4367,0.17,0.4617,-0.0767,-0.4315,0.2886
2.2,3.6,2.4,4.6,1.0,8.1,18.3,9.1,38.2,-0.726,0.2477,0.1234,0.0772,-0.1449,0.0608,-0.2094,-0.559
2.2,1.7,4.9,4.5,4.8,15.9,20.7,43.2,20.6,-0.8871,-0.0702,-0.0005,-0.0088,3.1246e-05,0.0079,-0.0384,0.4416
2.2,4.3,1.9,3.2,1.1,8.2,15.0,5.8,22.2,-0.6606,0.0088,-0.0911,0.1343,-0.1057,0.1224,0.0327,-0.7102
2.2,1.3,4.9,2.0,4.0,19.3,2.4,23.8,19.3,-0.798,0.0926,-0.4247,0.0304,-0.0092,0.3896,0.026,0.0563
2.2,1.2,1.1,1.0,4.6,11.3,2.1,16.7,9.0,-0.1096,0.4159,0.1284,-0.4895,-0.4861,-0.1436,-0.5191,-0.153
2.2,2.4,4.0,2.1,4.0,16.0,14.1,33.9,12.2,-0.5127,0.1684,-0.4244,-0.0106,0.434,0.3454,-0.4192,-0.1498
2.2,2.9,2.9,2.0,2.3,2.4,10.5,17.5,29.3,-0.1855,-0.1303,-0.3414,-0.1756,-0.0291,0.6922,-0.2618,-0.4878
2.2,2.9,2.4,2.6,1.8,14.4,11.2,33.1,16.6,-0.6883,-0.1043,-0.3989,-0.0051,0.4109,0.1222,-0.2859,0.278
2.2,1.2,4.7,2.8,1.2,11.4,13.6,26.9,10.1,-0.2731,0.067,-0.2441,-0.1589,0.1642,0.4226,-0.5357,-0.572
2.2,4.5,3.8,2.3,4.5,10.9,16.3,16.3,9.3,-0.1092,0.5521,-0.433,-0.513,-0.2664,0.2567,0.2563,0.0745
2.2,4.8,2.1,4.9,3.8,18.8,14.7,22.7,19.3,-0.963,0.1775,-0.1141,0.0331,0.116,0.0107,-0.0011,0.0751
2.2,2.5,1.4,3.9,2.3,16.5,7.9,25.8,40.2,-0.6983,-0.0418,-0.337,0.3361,0.357,-0.1664,-0.2713,0.2029
2.2,4.7,3.5,1.2,2.6,3.0,16.2,30.9,33.4,-0.3961,-0.2671,-0.1895,0.3652,0.2686,-0.152,-0.5605,0.4102
2.2,2.4,1.8,5.0,3.0,7.8,9.4,40.6,41.6,-0.6943,-0.0065,-0.2474,0.3308,0.2586,-0.2988,-0.242,0.3494
2.2,3.2,2.4,2.7,2.4,21.6,5.1,18.8,17.8,-0.8385,0.5355,0.0142,-0.0109,-0.0127,-0.0177,0.0041,0.0076
2.2,4.4,3.3,2.4,3.9,8.4,10.8,23.1,4.6,-0.411,0.2077,0.1546,-0.6385,-0.3822,0.1951,-0.3488,0.2042
2.2,3.8,4.8,3.2,3.3,13.9,21.2,36.1,39.5,-0.9296,0.3443,-0.0127,-0.023,0.0034,0.0085,0.0242,0.0716
2.2,1.1,2.4,2.2,4.0,19.8,21.4,34.3,28.6,-0.9497,0.2554,0.0015,0.0073,-0.0001,-0.0029,0.0341,0.1368
2.2,4.3,3.9,4.9,4.6,12.4,5.9,43.0,28.0,-0.7411,0.023,-0.3068,0.2046,0.3092,-0.1982,-0.1746,0.3724
2.2,3.8,4.1,3.8,2.1,2.7,18.7,22.0,20.5,-0.2783,0.1973,-0.0697,-0.0037,0.0553,0.0853,-0.5481,-0.7464
2.2,2.9,5.0,3.2,3.9,15.8,17.7,6.6,5.5,-0.0223,0.6067,-0.2858,-0.013,-0.3813,-0.0726,0.5629,-0.1939
2.2,4.4,4.8,3.1,2.3,21.1,12.4,4.7,4.6,-0.1333,0.2751,-0.0037,-0.0106,0.0211,-0.0266,-0.7362,0.2104
2.2,3.5,1.5,4.1,1.8,13.9,8.4,31.4,20.2,-0.7593,-0.1792,-0.3119,-0.1186,0.3137,0.1958,-0.23,0.2833
2.2,3.3,4.9,3.8,3.6,5.9,20.9,42.4,17.4,-0.2286,-0.2276,0.0113,-0.0146,-0.0122,0.0132,-0.6756,0.6462
2.2,1.4,2.0,1.9,2.1,20.4,21.6,25.4,39.0,-0.8947,0.4292,0.0049,0.0116,-0.0008,-0.003,0.0238,0.0531
2.2,1.6,1.1,3.5,4.5,13.6,18.8,27.9,33.0,-0.4959,-0.2176,-0.3658,0.2767,0.3806,-0.117,-0.4862,0.2773
2.2,1.1,1.3,3.7,4.8,20.9,10.7,40.7,39.5,-0.936,0.2641,0.0118,0.1355,0.0026,-0.0977,0.0163,0.1197
2.2,1.3,2.2,4.0,2.8,10.3,19.5,42.0,30.2,-0.773,-0.1822,-0.0392,0.0969,0.0412,-0.0917,-0.1501,0.5588
2.2,2.1,4.4,2.3,4.4,7.9,5.7,4.1,13.3,-0.5717,0.5252,-0.1955,-0.3515,-0.2052,-0.3595,0.0793,-0.2323
2.2,1.3,4.8,2.9,3.0,16.2,14.1,38.1,18.1,-0.5222,-0.2348,-0.2528,0.2117,0.2688,-0.1589,-0.4358,0.5031
2.2,4.4,3.9,1.2,3.1,11.8,15.9,20.1,25.1,-0.4761,-0.2242,-0.2303,0.3631,0.2992,-0.1567,-0.4757,0.4133
2.2,3.0,4.2,3.6,4.4,2.5,3.3,5.4,6.4,-0.648,0.3239,0.05,-0.3959,0.0222,-0.4256,0.0863,-0.3524
2.2,4.1,3.6,1.0,2.5,18.3,2.6,36.5,43.4,-0.691,0.676,0.1389,0.1604,-0.0344,-0.065,0.0397,0.0646
2.2,4.1,4.5,2.2,3.0,7.8,18.1,42.9,12.5,0.016,0.2403,-0.1846,0.0449,0.1968,-0.0238,-0.8848,0.2428
2.2,3.3,4.3,1.3,3.3,19.3,7.4,21.9,42.2,-0.7719,0.5782,0.1175,0.1876,-0.0213,-0.0683,0.027,0.0653
2.2,1.2,4.4,3.3,2.8,12.6,11.3,41.7,10.5,-0.5496,0.3944,-0.2515,-0.3373,0.2643,0.3728,-0.3785,-0.0366
2.2,3.9,4.0,2.6,2.8,2.3,2.8,38.6,29.9,-0.4952,0.2058,-0.4366,-0.1398,0.4666,0.2481,-0.4553,0.0693
2.2,2.8,4.4,1.6,1.3,3.9,5.5,30.0,5.7,-0.0872,0.3664,-0.0235,-0.6679,-0.5262,0.121,-0.3125,0.1124
2.2,2.5,3.4,3.1,2.7,11.8,21.8,23.0,39.9,-0.9554,0.2296,-0.0288,-0.0624,0.0046,0.0188,0.0169,0.0926
2.2,2.4,3.1,1.1,1.4,3.7,2.1,27.6,33.8,-0.4176,-0.0474,-0.5498,0.0932,0.3289,0.5197,-0.2998,-0.1683
2.2,4.2,4.0,1.7,4.7,14.1,8.0,19.5,35.6,-0.5376,0.2199,-0.4123,0.3363,0.4868,0.0046,-0.3518,0.0619
2.2,4.7,2.7,2.7,2.1,7.7,19.6,4.8,40.8,-0.7975,0.4476,0.0851,0.0947,-0.0507,0.0569,-0.1733,-0.317
2.2,4.8,4.6,2.2,3.4,6.4,11.6,25.4,19.7,-0.293,-0.0358,-0.4126,-0.0746,0.2171,0.5524,-0.3886,-0.4668
2.2,3.4,3.0,3.8,1.4,15.2,6.0,8.5,24.3,-0.6708,0.3845,-0.0345,0.1237,-0.0991,0.0891,-0.2827,-0.5299
2.2,3.6,1.1,5.0,4.5,13.3,12.4,15.6,37.2,-0.7928,0.1475,-0.2164,-0.1285,0.1857,0.4229,-0.1587,-0.1937
2.2,2.1,1.3,1.7,2.8,21.7,9.4,29.8,19.1,-0.7517,0.6502,-0.0133,0.009,0.0135,0.0043,0.0071,0.0093
2.2,2.8,1.8,3.9,2.7,12.3,19.1,31.8,31.0,-0.8063,-0.2727,-0.0697,0.163,0.079,-0.1138,-0.1787,0.4235
2.2,3.7,4.8,3.1,1.0,14.9,19.3,5.5,41.1,-0.8021,0.4468,0.0175,0.0352,-0.0057,0.0173,-0.1855,-0.3365
2.2,1.7,4.7,3.8,3.7,9.8,4.5,14.0,24.1,-0.0981,0.1826,-0.0973,0.1636,-0.6107,0.2269,-0.2369,-0.6533
2.2,4.3,2.2,2.6,4.1,15.2,9.7,35.4,27.1,-0.8189,0.1477,-0.2651,0.2512,0.293,-0.1499,-0.1053,0.2119
2.2,3.9,2.3,1.3,3.8,16.4,11.2,19.4,39.8,-0.7329,0.2922,0.0037,0.4779,0.1214,-0.2488,-0.0771,0.2256
2.2,1.6,4.1,4.1,4.7,20.6,14.3,25.7,7.7,-0.9138,0.1696,-0.2058,-0.0195,0.1856,0.1929,-0.0397,0.0353
2.2,3.2,4.4,4.1,4.6,14.2,13.3,42.0,11.3,-0.5084,0.3205,-0.4098,-0.2123,0.4186,0.2364,-0.4195,0.0424
2.2,2.5,1.3,4.9,3.7,11.4,12.0,17.9,38.3,-0.7186,0.1874,-0.2754,-0.1012,0.2406,0.4117,-0.2246,-0.2735
2.2,1.5,3.2,2.0,2.8,14.0,18.4,25.8,35.9,-0.8755,-0.1275,-0.0101,0.2341,0.0485,-0.1242,-0.0898,0.3434
2.2,2.9,2.3,2.8,2.9,16.8,16.8,17.4,29.3,-0.7361,-0.1633,-0.2901,0.2334,0.3048,-0.1184,-0.2404,0.3265
2.2,3.0,4.7,1.7,4.8,13.5,7.7,18.5,5.6,-0.345,0.1708,0.112,-0.636,-0.3816,0.2167,-0.411,0.2478
2.2,2.4,1.3,3.4,4.1,18.8,2.8,33.2,16.2,-0.9293,0.1741,-0.1586,-0.0363,0.1486,0.2003,-0.0174,0.0883
2.2,1.2,3.6,4.9,2.9,6.3,7.7,17.5,31.6,-0.4369,-0.1223,0.0571,-0.307,-0.1889,0.637,-0.4058,-0.2737
2.2,1.6,3.7,2.0,2.7,19.9,2.8,4.8,14.7,-0.5887,0.6205,-0.1823,-0.0004,-0.2227,-0.019,-0.2669,-0.3178
2.2,3.2,4.2,3.1,1.2,4.1,9.2,10.5,31.0,-0.4275,0.1276,-0.0479,0.1867,-0.2062,0.1487,-0.1541,-0.817
2.2,3.9,3.4,4.8,3.9,6.6,6.2,8.5,26.2,-0.4688,0.1414,-0.2863,0.2315,-0.3756,0.1659,0.1163,-0.6596
2.2,4.8,1.9,4.8,4.7,16.2,11.0,23.2,6.4,-0.7816,-0.0188,-0.231,-0.4488,-0.164,0.0924,-0.0152,0.2954
2.2,4.1,3.9,1.9,2.7,10.2,19.9,13.8,22.0,-0.144,0.2364,-0.0577,0.0197,0.067,0.0443,-0.8198,-0.4735
2.2,3.0,3.2,3.5,1.0,9.9,14.3,11.6,31.6,-0.4836,0.2813,0.1306,0.0573,-0.1772,0.1129,-0.4212,-0.6603
2.2,1.3,4.7,3.2,2.8,5.6,15.0,21.4,12.8,0.0552,0.0273,-0.3259,-0.1182,-0.1524,0.4204,0.2885,-0.7566
2.2,4.1,2.1,3.7,3.0,12.7,18.6,14.2,12.0,-0.4638,0.105,-0.0261,-0.2225,-0.0524,0.4806,-0.3646,-0.579
2.2,1.3,3.6,1.8,3.2,15.4,12.8,27.1,30.0,-0.512,-0.1465,-0.3751,0.3353,0.4134,-0.0961,-0.4477,0.2514
2.2,1.3,3.1,1.2,2.4,8.3,15.4,19.9,40.5,-0.4252,-0.0127,-0.2653,0.5201,0.3908,-0.1674,-0.4685,0.2285
2.2,4.7,1.8,3.7,2.4,19.9,7.6,40.0,13.0,-0.9149,0.3894,-0.0397,0.0099,0.0417,-0.0041,0.0164,0.0446
2.2,2.4,3.3,2.3,4.8,8.0,11.0,29.6,34.0,-0.4117,0.1043,-0.4674,0.2125,0.5001,0.1179,-0.5254,-0.0471
2.2,2.7,1.8,4.3,2.5,19.1,17.1,43.4,41.0,-0.9295,0.3052,0.0085,0.0779,-0.0076,-0.0757,0.0424,0.1504
2.2,4.1,1.7,4.8,3.6,12.9,20.0,22.6,19.7,-0.1612,-0.3093,-0.2041,0.0795,0.2056,-0.0164,-0.8321,0.2456
2.2,2.1,4.9,4.1,4.8,4.9,20.0,35.1,23.0,-0.1439,-0.2978,-0.0286,0.0217,0.0306,-0.0106,-0.85,0.3745
2.2,2.2,2.4,1.6,2.4,4.1,17.3,20.3,7.2,-0.2327,0.753,-0.3174,-0.4596,-0.0968,0.1563,0.1064,0.0876
2.2,2.9,3.1,2.0,4.2,11.4,7.3,42.5,27.7,-0.5106,0.2432,-0.4629,0.1249,0.4913,-0.0757,-0.3354,0.2785
2.2,1.4,1.1,2.1,4.1,13.9,7.6,10.6,6.5,-0.4911,0.5141,0.0418,-0.2851,-0.2271,-0.3758,-0.2243,-0.404
2.2,2.1,3.3,1.1,4.8,12.8,8.0,5.3,28.3,-0.1791,0.508,-0.4038,0.2523,-0.4513,0.2394,0.0954,-0.4502
2.2,4.8,1.7,1.6,3.6,10.1,6.2,14.5,32.6,-0.592,0.0929,-0.4387,0.0426,0.1795,0.602,-0.1169,-0.1554
2.2,1.1,2.0,3.6,1.9,21.4,14.8,33.8,10.0,-0.9447,0.2631,-0.0716,0.0648,0.0759,-0.0388,0.0069,0.0681
2.2,3.4,2.0,2.1,1.7,13.0,18.1,32.1,14.1,-0.5003,-0.3374,-0.2167,0.2221,0.2378,-0.1188,-0.4821,0.4604
2.2,4.4,1.9,2.4,4.9,11.2,13.6,32.2,37.0,-0.6911,0.023,-0.2125,0.4421,0.2728,-0.2425,-0.2346,0.2831
2.2,4.4,1.3,1.1,4.2,12.8,20.0,31.7,40.7,-0.7754,0.5563,0.1312,0.1992,-0.0261,-0.0791,0.0428,0.0979
2.2,1.0,2.8,1.7,1.8,21.4,21.2,27.4,35.7,-0.8655,0.483,0.0036,0.0068,-0.0006,-0.0017,0.0214,0.0422
2.2,3.1,2.8,3.2,1.9,7.0,15.0,35.1,36.6,-0.6821,-0.2229,-0.1903,0.2728,0.2095,-0.1973,-0.2878,0.4409
2.2,2.9,3.2,3.7,1.2,13.0,8.2,16.4,41.1,-0.6686,0.1309,-0.3451,-0.1296,0.3255,0.4067,-0.2881,-0.1671
2.2,3.9,2.5,2.2,2.9,2.6,3.3,24.5,34.6,-0.4882,0.0742,-0.4718,0.0548,0.2798,0.5129,-0.2638,-0.3284
2.2,1.8,4.6,1.3,3.2,2.2,19.7,40.2,20.5,0.0174,0.1913,-0.0637,0.0431,0.0852,-0.0077,-0.9545,0.1284
2.2,2.8,3.8,2.3,4.4,4.3,3.6,22.5,12.8,-0.1269,0.3393,0.0805,-0.6234,-0.552,0.0498,-0.3881,0.0816
2.2,3.3,1.4,2.8,1.1,20.8,19.3,24.2,26.7,-0.8979,0.4294,0.0008,0.0088,0.0006,-0.0039,0.0098,0.0226
2.2,2.0,4.3,4.9,3.0,13.0,20.6,36.8,43.9,-0.8062,0.5492,-0.0011,0.005,0.0003,0.0001,0.02,0.0138
2.2,3.8,1.5,1.8,2.4,17.1,10.3,5.6,29.6,-0.5366,0.6415,0.0244,0.1504,-0.0687,0.1276,-0.3678,-0.3343
2.2,3.7,1.2,3.5,3.7,10.2,14.6,5.7,35.6,-0.6831,0.2785,-0.0516,0.2673,-0.1246,0.2131,-0.1282,-0.5453
2.2,1.2,3.8,2.3,2.2,7.9,20.2,40.9,38.8,-0.9297,0.191,0.0114,0.0493,-0.0038,-0.036,0.0509,0.2778
2.2,1.9,5.0,4.2,2.4,18.8,15.1,9.6,8.3,-0.4517,0.3993,0.113,0.1257,-0.1568,0.0822,-0.5064,-0.5386
2.2,3.9,1.5,2.3,5.0,2.7,11.9,6.9,24.2,-0.2194,0.6332,-0.401,-0.1357,-0.4619,-0.1694,0.2491,-0.2457
2.2,3.2,3.6,2.6,2.0,17.1,8.1,43.6,7.2,-0.816,0.3255,-0.2432,-0.1552,0.2514,0.1705,-0.0251,0.2075
2.2,2.8,2.4,4.5,1.3,15.3,20.6,39.3,8.4,-0.8186,-0.2224,-0.0103,0.031,0.0115,-0.0263,-0.1413,0.4937
2.2,2.1,3.6,3.4,4.5,2.9,17.1,36.4,19.2,-0.2536,0.3515,-0.2271,-0.0558,0.2425,0.1559,-0.7362,-0.3396
2.2,4.6,4.1,2.6,3.5,16.9,14.4,10.3,11.3,-0.1606,-0.0333,0.1759,-0.1386,-0.2365,0.4546,-0.7737,0.1333
2.2,4.5,3.5,4.1,2.1,3.8,10.9,19.0,15.9,-0.1672,0.0124,0.0817,0.0282,-0.4443,0.3282,-0.2135,-0.7758
2.2,2.3,2.8,4.9,2.9,6.5,18.3,15.9,43.8,-0.6159,0.1451,-0.3598,0.3635,0.406,-0.145,-0.3164,0.1087
2.2,1.1,2.2,4.7,3.2,4.6,14.5,8.8,36.1,-0.5684,0.182,0.116,0.2534,-0.2918,0.1615,-0.1946,-0.6346
2.2,3.7,2.5,3.7,1.7,16.3,8.7,18.0,11.5,-0.6195,-0.3896,-0.0995,-0.1482,-0.0436,0.4025,-0.3324,0.3666
2.2,4.0,4.8,4.2,3.6,14.3,15.0,40.4,29.9,-0.9399,0.0793,-0.0145,0.115,0.0203,-0.0992,0.01,0.2819
2.2,4.7,1.8,1.0,3.9,20.2,16.8,8.1,36.1,-0.6272,0.7308,-0.1042,0.1288,0.1364,-0.0935,0.0269,0.0625
2.2,1.5,3.5,4.2,1.2,6.9,7.1,12.6,30.7,-0.449,0.1953,0.0213,0.1637,-0.2158,0.1215,-0.2973,-0.7583
2.2,2.0,4.8,1.2,2.4,3.1,9.9,26.9,23.9,-0.0576,-0.0818,-0.5101,0.0736,0.2023,0.5024,-0.3317,-0.551
2.2,1.6,3.7,2.6,1.3,12.9,15.3,21.6,24.8,-0.1016,-0.1782,-0.2979,-0.0008,0.2916,0.1274,-0.8646,-0.029
2.2,4.1,3.8,2.3,4.0,10.7,4.4,13.6,20.9,0.1113,0.0627,-0.19,-0.2159,-0.7279,0.3571,-0.4633,-0.1021
2.2,1.2,1.7,2.8,3.0,9.6,17.8,33.8,30.3,-0.3843,-0.27,-0.2971,0.2182,0.317,-0.1157,-0.5999,0.3863
2.2,2.1,2.9,1.0,1.5,4.6,13.3,37.9,36.0,-0.4604,-0.0627,-0.2249,0.374,0.3052,-0.2371,-0.4171,0.5002
2.2,2.9,4.5,2.6,2.4,5.7,11.3,16.0,4.1,-0.3553,0.5896,0.2128,-0.3253,-0.4532,-0.2198,-0.3071,-0.1418
2.2,4.6,4.0,2.6,1.3,15.1,20.8,24.2,18.1,-0.9335,-0.1287,-1.3153e-05,0.0073,0.001,-0.0034,-0.0467,0.3118
2.2,1.8,3.5,1.2,2.9,2.6,3.8,16.2,29.5,-0.0468,0.0592,-0.684,-0.2832,-0.2598,0.5861,0.1092,-0.0843
2.2,4.6,2.4,4.3,2.4,11.7,2.7,27.4,40.6,-0.5438,0.0358,-0.4591,0.238,0.4807,-0.0392,-0.4254,0.0918
2.2,4.9,4.3,3.9,1.7,18.9,6.6,19.3,30.6,-0.9637,0.207,-0.0776,0.0013,0.0783,0.0443,0.0097,0.0811
2.2,4.9,3.2,4.4,3.9,9.5,8.5,17.0,5.6,-0.4054,0.5287,0.1793,-0.2348,-0.4083,-0.3084,-0.357,-0.2695
2.2,2.1,2.4,3.7,2.8,16.5,17.8,8.8,18.9,-0.6018,0.3439,0.1126,0.0892,-0.1379,0.0711,-0.3496,-0.5842
2.2,1.7,2.2,4.2,3.9,21.5,11.3,39.7,40.9,-0.9233,0.3692,-0.0002,0.011,0.0006,-0.0057,0.0114,0.0335
2.2,2.1,4.9,4.9,2.1,12.0,20.7,16.8,39.5,-0.8412,-0.2991,-0.0015,-0.0122,-0.0009,0.0077,-0.1514,0.3699
2.2,2.5,3.2,3.1,1.9,7.9,6.1,10.0,6.8,-0.4517,0.5155,-0.0835,-0.3636,-0.2377,-0.4417,-0.0176,-0.3665
2.2,3.1,1.8,2.2,1.3,4.1,17.7,25.4,9.0,0.194,0.0662,-0.4,-0.1071,-0.1156,0.4074,0.2081,-0.7336
2.2,4.7,2.6,4.5,4.7,3.7,21.3,10.0,42.7,-0.8406,0.5207,-0.0183,-0.0264,0.0024,0.0057,0.0018,0.0012
2.2,4.1,1.9,3.8,2.4,10.4,17.1,16.8,10.5,-0.223,-0.0691,0.0466,-0.147,-0.3782,0.5505,-0.2439,-0.6282
2.2,3.3,3.0,1.6,2.2,5.6,9.1,31.4,40.1,-0.4557,0.0816,-0.3616,0.4317,0.4541,-0.1219,-0.45,0.1742
2.2,3.1,3.3,2.6,2.7,18.9,17.9,37.9,24.1,-0.9223,0.3574,0.0089,0.0369,-0.0024,-0.0234,0.0375,0.1026
2.2,4.7,2.6,3.9,3.5,4.7,8.9,9.8,8.7,-0.5623,0.5446,-0.0876,-0.3247,-0.2026,-0.4047,0.0202,-0.2543
2.2,3.2,1.3,4.7,3.7,15.5,3.8,16.3,24.7,-0.4542,-0.3903,0.0054,-0.1906,-0.1516,0.4897,-0.4806,0.2963
2.2,2.1,2.9,4.7,4.8,11.6,22.0,24.4,37.6,-0.9656,0.1613,-0.0403,-0.1113,0.004,0.031,0.0083,0.0919
2.2,3.6,2.0,2.2,4.5,15.8,20.0,28.4,36.2,-0.934,0.2881,0.0364,0.1203,-0.0043,-0.0524,0.0292,0.1237
2.2,2.2,3.6,2.2,2.9,3.8,18.5,23.5,23.0,-0.0557,0.0412,-0.1546,0.0494,0.1349,0.1218,-0.7419,-0.6065
2.2,3.7,1.3,3.7,3.4,16.3,14.1,7.4,33.5,-0.5268,0.5066,0.1012,0.1519,-0.1286,0.0844,-0.4396,-0.4494
2.2,3.8,3.1,2.9,4.7,5.0,15.3,11.4,31.2,-0.4664,-0.0377,-0.0366,-0.2123,-0.1138,0.6763,-0.2703,-0.4158
2.2,2.8,3.2,2.2,1.6,16.7,19.4,23.4,18.7,-0.9258,-0.1199,-0.0008,0.0695,0.0112,-0.0363,-0.0494,0.321
2.2,2.4,2.2,4.1,1.2,15.5,5.0,43.2,18.8,-0.838,0.0112,-0.2331,0.0514,0.2335,-0.0501,-0.0645,0.4121
2.2,3.4,2.4,2.7,1.3,13.2,10.8,40.9,20.4,-0.7989,-0.0436,-0.2248,0.1455,0.2321,-0.1274,-0.1153,0.44
2.2,2.6,4.1,4.3,1.0,20.5,4.5,7.0,23.4,-0.2293,-0.1866,0.0084,0.0021,-0.026,0.0348,-0.7381,0.4194
2.2,3.0,2.8,2.6,3.8,19.8,10.0,39.6,11.0,-0.8723,0.4309,-0.1318,0.0013,0.1476,0.0417,0.0095,0.0659
2.2,1.9,4.5,4.4,3.0,13.0,16.6,28.7,4.2,-0.1037,0.5142,-0.4505,-0.3124,-0.286,0.1639,0.5164,-0.0764
2.2,1.2,1.6,2.0,2.3,4.6,9.8,15.6,5.4,-0.3087,0.5377,0.1661,-0.3838,-0.3615,-0.367,-0.274,-0.3074
2.2,2.1,4.3,1.3,5.0,16.1,5.9,13.8,17.3,-0.2417,0.0593,-0.3691,-0.5538,-0.3767,0.3662,-0.1916,0.4007
2.2,2.7,3.8,3.7,3.5,10.4,17.1,8.5,21.6,-0.5816,0.1025,0.0651,0.1351,-0.1532,0.1047,-0.1228,-0.7552
2.2,3.6,2.6,4.3,1.5,7.8,11.2,10.8,38.1,-0.4235,0.2128,0.2662,0.0649,-0.3638,0.2567,-0.4659,-0.511
2.2,1.9,1.3,3.5,2.9,5.7,21.5,15.0,26.4,-0.3773,0.2368,-0.0329,-0.0002,0.024,0.0489,-0.4737,-0.7468
2.2,4.7,4.9,4.9,4.5,15.3,5.7,19.9,18.0,-0.7695,-0.2661,-0.1334,-0.1602,0.0262,0.4362,-0.1817,0.2361
2.2,2.9,1.4,2.3,4.7,9.2,9.0,30.7,14.6,-0.3068,0.1812,-0.5235,-0.5648,-0.3412,0.3243,0.1004,0.187
2.2,4.5,2.1,1.9,2.5,11.6,17.7,24.5,21.5,-0.4425,-0.3251,-0.2799,0.2543,0.3032,-0.0909,-0.5381,0.3761
2.2,1.9,2.0,3.6,4.7,8.2,16.7,12.2,34.9,-0.6707,0.0481,-0.1456,-0.1853,0.0704,0.5741,-0.2005,-0.3197
2.2,3.1,4.8,3.1,4.9,12.9,18.3,30.3,40.2,-0.9357,0.2769,0.0417,0.1454,-0.0059,-0.0615,0.0161,0.0957
2.2,2.5,1.5,2.2,4.4,8.3,9.0,19.6,6.0,-0.2728,0.4101,0.2773,-0.4068,-0.4786,-0.1696,-0.4748,-0.1572
2.2,3.6,4.3,1.2,4.0,17.9,11.9,26.3,36.1,-0.7902,0.5455,0.0902,0.2067,-0.0105,-0.0936,0.0309,0.0845
2.2,3.9,1.8,2.4,1.0,11.5,5.4,20.6,25.4,-0.4002,-0.3876,-0.1381,-0.2189,0.0415,0.4625,-0.5559,0.2851
2.2,3.1,1.9,1.6,3.8,3.6,15.3,11.2,10.1,-0.2067,0.7601,0.0167,-0.2894,-0.4354,-0.2202,-0.1841,-0.1249
2.2,4.1,1.8,4.5,4.5,10.9,12.6,42.8,9.9,-0.7606,0.2708,-0.1432,-0.3498,0.15,0.3698,-0.1578,0.1154
2.2,1.7,2.0,5.0,2.2,20.4,6.5,15.5,34.4,-0.9581,0.0258,-0.113,-0.0605,0.108,0.1368,-0.0223,0.1321
2.2,2.4,4.5,2.9,1.4,19.1,10.1,33.0,4.7,-0.8983,0.179,-0.2131,-0.0249,0.1917,0.2448,-0.0394,0.0658
2.2,3.2,4.8,3.2,2.7,19.3,20.8,16.6,42.5,-0.8807,0.4433,-0.0058,-0.0042,0.0012,0.0011,0.0057,0.0179
